1544079540	199	236
1544079540	199	318
1544079560	199	236
1544079580	199	236
1544079600	199	236
1544079600	199	318
1544079620	199	236
1544079640	199	236
1544079660	199	236
1544079680	199	236
1544079700	199	236
1544079720	199	236
1544079740	199	236
1544079760	199	236
1544079780	199	236
1544079800	199	236
1544079820	199	236
1544079840	199	236
1544079860	199	236
1544079880	199	236
1544079900	199	236
1544079920	199	236
1544079940	199	236
1544079960	199	236
1544079980	199	236
1544080000	199	236
1544080020	199	236
1544080040	199	236
1544080060	199	236
1544080080	199	236
1544080100	199	236
1544080120	199	236
1544080140	199	236
1544080160	199	236
1544080180	199	236
1544080200	199	236
1544080220	199	236
1544080240	199	236
1544080260	199	236
1544080280	199	236
1544080300	199	236
1544080320	199	236
1544080340	199	236
1544080360	199	236
1544080380	199	236
1544080460	199	236
1544080500	199	318
1544080520	199	318
1544080540	236	318
1544080560	199	236
1544080560	199	318
1544080560	236	318
1544080580	236	318
1544080600	199	318
1544080600	236	318
1544080640	199	236
1544080680	199	236
1544080700	199	236
1544080720	199	236
1544080720	18	859
1544080720	30	199
1544080740	199	236
1544080740	30	199
1544080760	18	199
1544080780	199	236
1544080800	199	236
1544080820	199	236
1544080880	199	647
1544080900	199	647
1544080940	236	647
1544080960	199	647
1544080980	199	647
1544081000	18	859
1544081020	199	236
1544081020	199	507
1544081040	199	236
1544081100	199	236
1544081120	199	236
1544081140	199	236
1544081160	199	236
1544081200	199	236
1544081220	199	236
1544081240	236	708
1544081260	199	236
1544081280	236	708
1544081300	236	708
1544081300	199	318
1544081320	236	708
1544081340	199	318
1544081380	199	236
1544081380	199	647
1544081400	199	647
1544081400	236	647
1544081420	236	647
1544081460	199	236
1544081480	199	647
1544081520	199	318
1544081560	18	647
1544081560	199	647
1544081580	199	236
1544081640	199	236
1544081700	199	318
1544081760	199	647
1544081800	583	647
1544081820	583	647
1544081840	236	583
1544081860	18	583
1544081860	236	647
1544081880	18	583
1544081880	236	647
1544081900	236	647
1544081900	18	583
1544081920	236	647
1544081920	18	583
1544081940	583	859
1544081940	236	647
1544081960	583	647
1544081980	236	647
1544081980	236	583
1544082000	236	647
1544082000	236	583
1544082020	236	647
1544082020	583	647
1544082020	236	583
1544082040	236	647
1544082040	236	583
1544082060	236	647
1544082060	199	647
1544082060	583	647
1544082100	236	647
1544082200	583	647
1544082300	199	236
1544082300	199	583
1544082300	236	647
1544082300	199	647
1544082300	199	318
1544082300	192	318
1544082320	199	318
1544082320	236	647
1544082320	192	318
1544082320	192	199
1544082340	236	647
1544082340	192	318
1544082360	236	647
1544082380	199	318
1544082380	192	318
1544082380	192	199
1544082400	200	236
1544082400	236	318
1544082400	192	199
1544082420	236	647
1544082420	192	199
1544082440	236	647
1544082480	192	318
1544082500	199	236
1544082500	199	647
1544082520	199	236
1544082540	192	200
1544082540	236	647
1544082560	236	647
1544082580	236	958
1544082580	353	647
1544082600	353	647
1544082600	236	647
1544082620	353	958
1544082620	192	200
1544082620	353	647
1544082620	236	353
1544082640	236	647
1544082640	353	958
1544082660	236	647
1544082660	192	318
1544082660	708	741
1544082680	199	236
1544082680	353	958
1544082680	199	647
1544082680	236	647
1544082680	192	318
1544082700	199	236
1544082700	236	647
1544082700	192	318
1544082700	708	741
1544082720	199	236
1544082720	708	741
1544082720	236	647
1544082740	199	236
1544082740	199	647
1544082740	192	236
1544082740	236	647
1544082740	708	741
1544082740	192	199
1544082760	199	236
1544082760	236	647
1544082760	199	647
1544082760	708	741
1544082760	18	192
1544082760	192	199
