1480486100	598	1492
1480486100	1168	1492
1480486100	1159	1312
1480486120	1159	1492
1480486160	598	1492
1480486180	1159	1411
1480486200	1159	1411
1480486200	1168	1492
1480486220	1159	1411
1480486240	1159	1411
1480486240	1168	1492
1480486240	598	1411
1480486260	598	1411
1480486260	1168	1492
1480486280	598	1411
1480486280	1168	1492
1480486300	598	1411
1480486300	1168	1492
1480486320	598	1411
1480486320	1168	1492
1480486340	598	1411
1480486340	1168	1312
1480486340	1168	1492
1480486360	598	1411
1480486360	1168	1492
1480486380	598	1411
1480486380	1168	1492
1480486400	598	1411
1480486400	1312	1492
1480486400	1168	1312
1480486400	1168	1492
1480486420	598	1411
1480486420	1168	1492
1480486440	1159	1411
1480486440	598	1159
1480486440	598	1411
1480486460	1159	1411
1480486460	598	1159
1480486460	598	1411
1480486500	598	1411
1480486520	598	1411
1480486540	598	1411
1480486560	1411	1809
1480486560	598	1411
1480486560	269	1312
1480486580	598	1159
1480486580	1411	1809
1480486580	598	1411
1480486580	269	1312
1480486580	598	1809
1480486600	598	1411
1480486600	269	1312
1480486620	598	1411
1480486640	269	1312
1480486660	1159	1411
1480486660	598	1411
1480486660	74	1809
1480486680	1159	1411
1480486680	1312	1412
1480486680	598	1159
1480486680	598	1411
1480486680	74	1809
1480486680	74	1312
1480486700	1159	1411
1480486700	74	1809
1480486700	74	1312
1480486700	598	1411
1480486700	598	1159
1480486720	1159	1411
1480486720	598	1159
1480486720	598	1411
1480486720	74	1809
1480486740	1159	1411
1480486740	598	1159
1480486740	74	1412
1480486740	74	1809
1480486740	598	1411
1480486760	1159	1411
1480486760	598	1159
1480486760	598	1411
1480486760	74	1809
1480486760	1412	1809
1480486780	1159	1411
1480486780	598	1159
1480486780	598	1411
1480486780	74	1809
1480486780	1412	1809
1480486800	1159	1411
1480486800	598	1159
1480486800	74	1412
1480486800	74	1809
1480486800	269	1312
1480486800	598	1411
1480486800	1412	1809
1480486820	1159	1411
1480486820	598	1159
1480486820	598	1411
1480486820	1168	1492
1480486840	598	1159
1480486840	1159	1809
1480486840	1168	1492
1480486860	74	1412
1480486880	598	1411
1480486880	1168	1492
1480486900	1159	1411
1480486900	74	1412
1480486900	1312	1809
1480486900	1168	1492
1480486920	1159	1411
1480486940	1159	1411
1480486940	598	1809
1480486960	269	1411
1480486980	74	1412
1480486980	1411	1809
1480486980	269	1411
1480487000	1411	1492
1480487000	598	1492
1480487000	1411	1809
1480487000	269	1411
1480487000	1159	1312
1480487020	1492	1809
1480487020	1411	1809
1480487020	269	1411
1480487020	1411	1492
1480487020	269	1809
1480487040	1312	1412
1480487040	1411	1809
1480487040	269	1411
1480487040	1411	1492
1480487040	1168	1411
1480487040	1412	1809
1480487040	269	1809
1480487040	1168	1492
1480487040	1312	1411
1480487040	1168	1412
1480487060	1312	1412
1480487060	1411	1412
1480487060	1492	1809
1480487060	1411	1809
1480487060	269	1411
1480487060	1168	1411
1480487060	1412	1809
1480487060	269	1809
1480487060	1159	1492
1480487060	1168	1492
1480487060	1168	1412
1480487060	1168	1809
1480487080	1411	1809
1480487080	269	1411
1480487080	1168	1411
1480487080	1168	1809
1480487100	1411	1412
1480487100	269	1412
1480487100	1168	1411
1480487100	1312	1492
1480487100	1168	1312
1480487100	1168	1412
1480487120	1411	1809
1480487120	598	1411
1480487140	1492	1809
1480487140	1411	1809
1480487140	598	1411
1480487160	1492	1809
1480487160	1159	1809
1480487160	598	1411
1480487160	1168	1492
1480487180	598	1411
1480487180	1312	1809
1480487200	598	1411
1480487200	1312	1809
1480487220	598	1411
1480487220	1312	1809
1480487240	598	1214
1480487240	598	1411
1480487240	1214	1411
1480487240	74	1493
1480487260	1411	1809
1480487260	598	1411
1480487260	269	1312
1480487260	1214	1411
1480487260	74	1493
1480487260	598	1214
1480487280	1159	1411
1480487280	598	1159
1480487280	598	1411
1480487280	269	1312
1480487280	74	1493
1480487280	598	1214
1480487280	1159	1214
1480487300	1159	1411
1480487300	598	1159
1480487300	598	1411
1480487300	74	1493
1480487320	1159	1411
1480487320	1159	1809
1480487320	598	1159
1480487320	598	1411
1480487320	74	1493
1480487340	1159	1411
1480487340	598	1159
1480487340	598	1411
1480487340	598	1214
1480487360	1159	1411
1480487360	598	1159
1480487360	995	1809
1480487360	598	1411
1480487360	1214	1411
1480487360	598	1214
1480487360	1159	1214
1480487380	1159	1411
1480487380	598	1159
1480487380	598	1411
1480487380	995	1809
1480487380	1214	1411
1480487380	598	1214
1480487380	1159	1214
1480487400	1159	1411
1480487400	598	1159
1480487400	221	1809
1480487400	598	1411
1480487400	995	1190
1480487400	1214	1411
1480487400	598	1214
1480487400	1159	1214
1480487420	1159	1411
1480487420	598	1159
1480487420	598	1411
1480487420	995	1190
1480487420	1214	1411
1480487420	598	1214
1480487420	1159	1214
1480487440	1159	1411
1480487440	598	1159
1480487440	221	1190
1480487440	598	1411
1480487440	269	1312
1480487460	1159	1411
1480487460	598	1159
1480487460	221	1190
1480487460	598	1411
1480487460	995	1190
1480487460	269	1312
1480487460	1214	1412
1480487480	1159	1411
1480487480	909	1159
1480487480	598	1411
1480487480	1214	1412
1480487500	1411	1412
1480487500	1214	1411
1480487500	1168	1492
1480487500	1214	1412
1480487520	1214	1411
1480487520	74	1493
1480487520	1168	1492
1480487540	1411	1412
1480487540	269	1312
1480487540	1168	1492
1480487560	909	1159
1480487560	1411	1412
1480487560	221	1190
1480487560	269	1312
1480487560	269	598
1480487560	1214	1412
1480487580	269	1412
1480487580	221	1190
1480487580	269	1312
1480487580	1412	1809
1480487580	1674	1809
1480487580	269	598
1480487580	1168	1492
1480487600	1312	1412
1480487600	269	1312
1480487600	598	1312
1480487600	269	598
1480487620	1411	1412
1480487620	221	1190
1480487620	269	1312
1480487620	269	598
1480487620	1168	1492
1480487640	1411	1412
1480487640	269	1312
1480487640	1214	1411
1480487640	1411	1493
1480487660	1411	1412
1480487660	1214	1412
1480487660	269	1312
1480487660	1214	1411
1480487660	1674	1809
1480487660	209	1159
1480487660	1168	1492
1480487680	859	1674
